,invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
4792,4793,WALM067,Haltom City,Home and lifestyle,57.0,1.0,06/11/23,19:39:00,Credit card,7.0,0.33
4793,4794,WALM070,Hurst,Fashion accessories,50.0,3.0,31/10/23,15:42:00,Credit card,7.0,0.33
4794,4795,WALM059,Pflugerville,Home and lifestyle,67.0,3.0,18/12/21,15:41:00,Credit card,5.0,0.33
4795,4796,WALM083,Farmers Branch,Fashion accessories,19.0,1.0,24/11/23,18:45:00,Credit card,7.0,0.33
4796,4797,WALM061,Cedar Park,Home and lifestyle,60.0,3.0,29/08/20,20:02:00,Credit card,4.0,0.33
4797,4798,WALM097,Alice,Fashion accessories,42.0,1.0,10/09/20,20:20:00,Credit card,4.0,0.18
4798,4799,WALM043,Baytown,Home and lifestyle,26.0,3.0,24/11/20,20:32:00,Credit card,8.0,0.48
4799,4800,WALM007,Arlington,Fashion accessories,48.0,3.0,13/09/21,18:37:00,Credit card,7.0,0.48
4800,4801,WALM064,Bedford,Home and lifestyle,65.0,2.0,16/12/20,18:29:00,Credit card,9.0,0.33
4801,4802,WALM080,Nacogdoches,Fashion accessories,34.0,3.0,22/08/22,16:39:00,Credit card,8.0,0.33
4802,4803,WALM043,Baytown,Home and lifestyle,40.0,2.0,13/09/20,17:42:00,Credit card,9.0,0.48
4803,4804,WALM019,Pasadena,Fashion accessories,83.0,2.0,08/09/20,20:35:00,Credit card,5.0,0.48
4804,4805,WALM001,Houston,Home and lifestyle,84.0,1.0,27/10/20,19:39:00,Credit card,9.0,0.36
4805,4806,WALM078,Del Rio,Fashion accessories,84.0,3.0,28/11/20,18:15:00,Credit card,4.0,0.33
4806,4807,WALM078,Del Rio,Home and lifestyle,63.0,2.0,05/10/23,16:36:00,Credit card,4.0,0.33
4807,4808,WALM011,Lubbock,Fashion accessories,31.0,1.0,03/12/20,18:51:00,Credit card,8.0,0.48
4808,4809,WALM076,Huntsville,Home and lifestyle,26.0,2.0,13/10/22,17:39:00,Credit card,8.0,0.33
4809,4810,WALM045,Missouri City,Fashion accessories,31.0,2.0,27/09/20,18:41:00,Credit card,7.0,0.48
4810,4811,WALM042,Bryan,Home and lifestyle,27.0,1.0,31/08/21,17:58:00,Credit card,6.0,0.48
4811,4812,WALM088,Cleburne,Fashion accessories,50.0,3.0,15/12/21,18:20:00,Credit card,6.0,0.33
4812,4813,WALM083,Farmers Branch,Home and lifestyle,17.0,3.0,20/08/20,15:03:00,Credit card,5.0,0.33
4813,4814,WALM043,Baytown,Fashion accessories,80.0,3.0,01/11/21,15:50:00,Credit card,5.0,0.48
4814,4815,WALM006,El Paso,Home and lifestyle,48.0,1.0,09/12/21,16:17:00,Credit card,5.0,0.48
4815,4816,WALM060,DeSoto,Fashion accessories,41.0,3.0,10/12/21,17:17:00,Credit card,9.0,0.33
4816,4817,WALM049,North Richland Hills,Home and lifestyle,69.0,3.0,19/11/22,17:40:00,Credit card,8.0,0.48
4817,4818,WALM096,Eagle Pass,Fashion accessories,58.0,3.0,30/09/20,18:48:00,Credit card,6.0,0.18
4818,4819,WALM088,Cleburne,Home and lifestyle,62.0,2.0,31/10/20,18:15:00,Credit card,7.0,0.33
4819,4820,WALM041,Mission,Fashion accessories,52.0,2.0,04/12/21,15:35:00,Ewallet,7.0,0.48
4820,4821,WALM019,Pasadena,Home and lifestyle,43.0,3.0,29/10/21,15:44:00,Credit card,8.0,0.48
4821,4822,WALM090,Brownwood,Fashion accessories,55.0,3.0,07/11/23,17:39:00,Credit card,5.0,0.33
4822,4823,WALM013,Irving,Home and lifestyle,15.0,3.0,24/09/21,15:16:00,Credit card,7.0,0.48
4823,4824,WALM002,Dallas,Fashion accessories,42.0,1.0,25/08/20,20:49:00,Credit card,5.0,0.36
4824,4825,WALM093,Angleton,Home and lifestyle,51.0,3.0,05/09/21,18:03:00,Credit card,7.0,0.33
4825,4826,WALM067,Haltom City,Fashion accessories,39.0,3.0,29/10/20,18:11:00,Credit card,7.0,0.33
4826,4827,WALM059,Pflugerville,Home and lifestyle,40.0,2.0,26/09/21,19:07:00,Credit card,8.0,0.33
4827,4828,WALM059,Pflugerville,Fashion accessories,72.0,3.0,08/08/20,17:44:00,Credit card,9.0,0.33
4828,4829,WALM027,Abilene,Home and lifestyle,69.0,1.0,05/08/21,20:27:00,Credit card,6.0,0.48
4829,4830,WALM041,Mission,Fashion accessories,69.0,3.0,13/09/23,19:25:00,Cash,8.0,0.48
4830,4831,WALM098,Mineral Wells,Home and lifestyle,76.0,1.0,20/12/22,16:17:00,Credit card,7.0,0.18
4831,4832,WALM005,Fort Worth,Fashion accessories,31.0,1.0,09/10/22,18:08:00,Credit card,6.0,0.48
4832,4833,WALM022,Mesquite,Home and lifestyle,16.0,1.0,21/10/21,15:29:00,Credit card,8.0,0.48
4833,4834,WALM039,Longview,Fashion accessories,61.0,3.0,16/11/23,18:31:00,Credit card,9.0,0.48
4834,4835,WALM017,McKinney,Home and lifestyle,71.0,3.0,30/08/21,19:06:00,Credit card,6.0,0.48
4835,4836,WALM092,Lake Jackson,Fashion accessories,39.0,2.0,24/09/21,17:56:00,Credit card,6.0,0.33
4836,4837,WALM010,Laredo,Home and lifestyle,57.0,1.0,19/11/20,17:05:00,Credit card,5.0,0.48
4837,4838,WALM081,Friendswood,Fashion accessories,78.0,3.0,25/09/20,15:57:00,Credit card,6.0,0.33
4838,4839,WALM095,Big Spring,Home and lifestyle,72.0,2.0,20/09/22,20:12:00,Credit card,7.0,0.33
4839,4840,WALM053,Conroe,Fashion accessories,76.0,1.0,22/10/23,19:38:00,Credit card,4.0,0.21
4840,4841,WALM021,McAllen,Home and lifestyle,27.0,1.0,22/11/23,17:21:00,Credit card,4.0,0.48
4841,4842,WALM016,Brownsville,Fashion accessories,81.0,2.0,24/09/22,15:17:00,Credit card,9.0,0.48
4842,4843,WALM052,Mansfield,Home and lifestyle,33.0,3.0,08/09/21,18:58:00,Credit card,5.0,0.57
4843,4844,WALM023,Midland,Fashion accessories,37.0,3.0,21/09/22,20:55:00,Credit card,6.0,0.48
4844,4845,WALM052,Mansfield,Home and lifestyle,28.0,1.0,15/09/23,18:46:00,Credit card,7.0,0.57
4845,4846,WALM095,Big Spring,Fashion accessories,34.0,1.0,24/10/21,20:40:00,Credit card,7.0,0.33
4846,4847,WALM069,Rockwall,Home and lifestyle,54.0,3.0,23/12/22,15:53:00,Credit card,8.0,0.33
4847,4848,WALM005,Fort Worth,Fashion accessories,48.0,2.0,16/09/21,20:30:00,Credit card,4.0,0.48
4848,4849,WALM068,Burleson,Home and lifestyle,53.0,3.0,15/09/21,15:19:00,Credit card,8.0,0.33
4849,4850,WALM068,Burleson,Fashion accessories,54.0,3.0,15/10/22,19:32:00,Credit card,9.0,0.33
4850,4851,WALM002,Dallas,Home and lifestyle,62.0,2.0,10/12/21,18:11:00,Credit card,4.0,0.36
4851,4852,WALM059,Pflugerville,Fashion accessories,27.0,2.0,29/12/23,16:05:00,Credit card,9.0,0.33
4852,4853,WALM016,Brownsville,Home and lifestyle,33.0,3.0,27/10/22,19:55:00,Credit card,9.0,0.48
4853,4854,WALM005,Fort Worth,Fashion accessories,76.0,1.0,02/11/20,15:43:00,Credit card,8.0,0.48
4854,4855,WALM091,Little Elm,Home and lifestyle,85.0,1.0,31/08/22,15:02:00,Credit card,8.0,0.33
4855,4856,WALM011,Lubbock,Fashion accessories,75.0,2.0,29/12/23,19:56:00,Credit card,8.0,0.48
4856,4857,WALM062,Galveston,Home and lifestyle,22.0,3.0,15/10/21,17:19:00,Credit card,8.0,0.33
4857,4858,WALM042,Bryan,Fashion accessories,77.0,2.0,02/09/20,19:10:00,Credit card,6.0,0.48
4858,4859,WALM088,Cleburne,Home and lifestyle,29.0,1.0,14/12/23,17:12:00,Credit card,5.0,0.33
4859,4860,WALM097,Alice,Fashion accessories,82.0,1.0,14/10/20,16:30:00,Credit card,7.0,0.18
4860,4861,WALM008,Corpus Christi,Home and lifestyle,84.0,3.0,13/09/23,19:47:00,Credit card,4.0,0.48
4861,4862,WALM022,Mesquite,Fashion accessories,57.0,1.0,09/10/21,17:08:00,Credit card,6.0,0.48
4862,4863,WALM013,Irving,Home and lifestyle,72.0,2.0,27/10/23,17:54:00,Credit card,8.0,0.48
4863,4864,WALM069,Rockwall,Fashion accessories,45.0,1.0,26/09/21,16:44:00,Credit card,5.0,0.33
4864,4865,WALM088,Cleburne,Home and lifestyle,30.0,3.0,12/08/20,16:44:00,Credit card,8.0,0.33
4865,4866,WALM001,Houston,Fashion accessories,75.0,2.0,18/09/23,16:01:00,Credit card,9.0,0.36
4866,4867,WALM013,Irving,Home and lifestyle,69.0,2.0,07/09/21,18:13:00,Credit card,4.0,0.48
4867,4868,WALM030,Richardson,Fashion accessories,32.0,3.0,29/08/21,20:55:00,Credit card,4.0,0.48
4868,4869,WALM091,Little Elm,Home and lifestyle,28.0,3.0,23/09/20,18:10:00,Credit card,4.0,0.33
4869,4870,WALM011,Lubbock,Fashion accessories,63.0,2.0,01/11/23,20:54:00,Credit card,4.0,0.48
4870,4871,WALM043,Baytown,Home and lifestyle,31.0,1.0,01/10/21,15:03:00,Credit card,4.0,0.48
4871,4872,WALM096,Eagle Pass,Fashion accessories,39.0,3.0,26/12/22,17:06:00,Credit card,7.0,0.18
4872,4873,WALM097,Alice,Home and lifestyle,73.0,2.0,28/08/20,15:35:00,Credit card,6.0,0.18
4873,4874,WALM083,Farmers Branch,Fashion accessories,15.0,1.0,29/08/21,15:27:00,Credit card,7.0,0.33
4874,4875,WALM094,Alamo,Home and lifestyle,22.0,2.0,22/12/23,19:39:00,Credit card,5.0,0.33
4875,4876,WALM014,Amarillo,Fashion accessories,55.0,2.0,26/09/23,17:57:00,Credit card,6.0,0.48
4876,4877,WALM043,Baytown,Home and lifestyle,33.0,2.0,26/11/20,20:09:00,Credit card,8.0,0.48
4877,4878,WALM020,Killeen,Fashion accessories,31.0,2.0,10/08/23,16:09:00,Credit card,7.0,0.48
4878,4879,WALM068,Burleson,Home and lifestyle,36.0,2.0,06/08/23,20:30:00,Credit card,9.0,0.33
4879,4880,WALM001,Houston,Fashion accessories,47.0,1.0,06/10/21,17:51:00,Credit card,9.0,0.36
4880,4881,WALM022,Mesquite,Home and lifestyle,17.0,1.0,28/12/22,15:26:00,Credit card,4.0,0.48
4881,4882,WALM039,Longview,Fashion accessories,17.0,3.0,29/09/22,15:29:00,Credit card,7.0,0.48
4882,4883,WALM064,Bedford,Home and lifestyle,15.0,3.0,18/08/22,17:53:00,Credit card,8.0,0.33
4883,4884,WALM012,Garland,Fashion accessories,19.0,2.0,21/12/23,20:35:00,Credit card,7.0,0.48
4884,4885,WALM049,North Richland Hills,Home and lifestyle,62.0,1.0,19/08/22,20:09:00,Credit card,5.0,0.48
4885,4886,WALM015,Grand Prairie,Fashion accessories,65.0,3.0,10/12/22,17:47:00,Credit card,5.0,0.48
4886,4887,WALM097,Alice,Home and lifestyle,23.0,1.0,24/12/20,16:31:00,Credit card,5.0,0.18
4887,4888,WALM053,Conroe,Fashion accessories,79.0,3.0,24/09/21,18:24:00,Credit card,7.0,0.21
4888,4889,WALM008,Corpus Christi,Home and lifestyle,20.0,3.0,10/08/23,17:02:00,Credit card,4.0,0.48
4889,4890,WALM092,Lake Jackson,Fashion accessories,34.0,2.0,31/12/22,18:04:00,Credit card,9.0,0.33
4890,4891,WALM090,Brownwood,Home and lifestyle,85.0,1.0,11/11/21,20:56:00,Credit card,7.0,0.33
4891,4892,WALM044,Pharr,Fashion accessories,15.0,1.0,07/10/20,20:49:00,Credit card,4.0,0.48
4892,4893,WALM009,Plano,Home and lifestyle,71.0,2.0,16/08/20,16:29:00,Credit card,6.0,0.48
4893,4894,WALM014,Amarillo,Fashion accessories,69.0,1.0,01/12/21,15:45:00,Credit card,8.0,0.48
4894,4895,WALM094,Alamo,Home and lifestyle,30.0,3.0,17/11/21,18:20:00,Credit card,9.0,0.33
4895,4896,WALM015,Grand Prairie,Fashion accessories,40.0,3.0,22/12/21,20:27:00,Credit card,5.0,0.48
4896,4897,WALM079,La Porte,Home and lifestyle,15.0,1.0,18/09/22,16:20:00,Credit card,4.0,0.33
4897,4898,WALM097,Alice,Fashion accessories,21.0,2.0,06/12/22,20:40:00,Credit card,5.0,0.18
4898,4899,WALM037,League City,Home and lifestyle,22.0,3.0,30/09/22,20:03:00,Credit card,9.0,0.48
4899,4900,WALM062,Galveston,Fashion accessories,43.0,2.0,01/12/20,16:31:00,Credit card,5.0,0.33
4900,4901,WALM019,Pasadena,Home and lifestyle,18.0,2.0,11/11/20,18:23:00,Credit card,8.0,0.48
4901,4902,WALM016,Brownsville,Fashion accessories,70.0,1.0,01/08/23,20:08:00,Credit card,6.0,0.48
4902,4903,WALM027,Abilene,Home and lifestyle,54.0,3.0,02/09/21,18:13:00,Credit card,5.0,0.48
4903,4904,WALM041,Mission,Fashion accessories,81.0,2.0,20/08/21,18:25:00,Cash,7.0,0.48
4904,4905,WALM036,Allen,Home and lifestyle,58.0,1.0,09/12/22,18:27:00,Credit card,4.0,0.48
4905,4906,WALM061,Cedar Park,Fashion accessories,41.0,2.0,29/11/23,20:41:00,Credit card,4.0,0.33
4906,4907,WALM002,Dallas,Home and lifestyle,69.0,3.0,27/08/21,17:16:00,Credit card,5.0,0.36
4907,4908,WALM095,Big Spring,Fashion accessories,74.0,1.0,02/09/22,18:56:00,Credit card,7.0,0.33
4908,4909,WALM001,Houston,Home and lifestyle,33.0,1.0,24/12/20,15:03:00,Credit card,6.0,0.36
4909,4910,WALM057,Euless,Fashion accessories,68.0,2.0,23/12/23,18:36:00,Credit card,4.0,0.33
4910,4911,WALM096,Eagle Pass,Home and lifestyle,48.0,1.0,02/12/22,18:48:00,Credit card,9.0,0.18
4911,4912,WALM015,Grand Prairie,Fashion accessories,15.0,3.0,01/09/21,17:27:00,Credit card,9.0,0.48
4912,4913,WALM063,Georgetown,Home and lifestyle,50.0,2.0,06/09/22,17:56:00,Credit card,6.0,0.33
4913,4914,WALM010,Laredo,Fashion accessories,79.0,2.0,06/08/23,15:58:00,Credit card,5.0,0.48
4914,4915,WALM041,Mission,Home and lifestyle,48.0,1.0,22/08/23,18:05:00,Cash,4.0,0.48
4915,4916,WALM066,Grapevine,Fashion accessories,75.0,2.0,01/10/23,15:44:00,Credit card,6.0,0.33
4916,4917,WALM039,Longview,Home and lifestyle,36.0,3.0,30/09/21,18:44:00,Credit card,7.0,0.48
4917,4918,WALM023,Midland,Fashion accessories,80.0,2.0,10/12/21,20:25:00,Credit card,8.0,0.48
4918,4919,WALM097,Alice,Home and lifestyle,28.0,2.0,03/08/23,15:25:00,Credit card,7.0,0.18
4919,4920,WALM042,Bryan,Fashion accessories,73.0,3.0,28/12/20,19:04:00,Credit card,9.0,0.48
4920,4921,WALM015,Grand Prairie,Home and lifestyle,75.0,2.0,10/10/20,18:50:00,Credit card,7.0,0.48
4921,4922,WALM066,Grapevine,Fashion accessories,23.0,3.0,17/09/22,18:19:00,Credit card,5.0,0.33
4922,4923,WALM081,Friendswood,Home and lifestyle,28.0,1.0,04/08/20,16:35:00,Credit card,6.0,0.33
4923,4924,WALM011,Lubbock,Fashion accessories,72.0,1.0,01/12/21,18:41:00,Credit card,4.0,0.48
4924,4925,WALM023,Midland,Home and lifestyle,32.0,1.0,15/12/21,15:31:00,Credit card,4.0,0.48
4925,4926,WALM004,Austin,Fashion accessories,57.0,3.0,21/11/23,15:10:00,Credit card,7.0,0.48
4926,4927,WALM006,El Paso,Home and lifestyle,47.0,3.0,23/08/20,17:16:00,Credit card,6.0,0.48
4927,4928,WALM083,Farmers Branch,Fashion accessories,81.0,2.0,28/08/23,17:39:00,Credit card,8.0,0.33
4928,4929,WALM019,Pasadena,Home and lifestyle,42.0,3.0,17/08/23,19:47:00,Credit card,9.0,0.48
4929,4930,WALM033,Pearland,Fashion accessories,84.0,1.0,03/12/22,20:42:00,Credit card,7.0,0.48
4930,4931,WALM008,Corpus Christi,Home and lifestyle,34.0,1.0,13/12/22,18:09:00,Credit card,8.0,0.48
4931,4932,WALM045,Missouri City,Fashion accessories,83.0,2.0,07/10/20,16:52:00,Credit card,7.0,0.48
4932,4933,WALM020,Killeen,Home and lifestyle,54.0,1.0,25/11/21,17:46:00,Credit card,9.0,0.48
4933,4934,WALM040,Edinburg,Fashion accessories,63.0,2.0,02/10/23,18:47:00,Credit card,7.0,0.48
4934,4935,WALM063,Georgetown,Home and lifestyle,66.0,2.0,17/09/23,17:53:00,Credit card,6.0,0.33
4935,4936,WALM068,Burleson,Fashion accessories,20.0,1.0,17/10/21,17:08:00,Credit card,6.0,0.33
4936,4937,WALM047,Flower Mound,Home and lifestyle,27.0,2.0,18/10/23,19:11:00,Credit card,5.0,0.48
4937,4938,WALM042,Bryan,Fashion accessories,78.0,3.0,07/11/23,15:09:00,Credit card,9.0,0.48
4938,4939,WALM005,Fort Worth,Home and lifestyle,73.0,2.0,20/11/23,15:39:00,Credit card,6.0,0.48
4939,4940,WALM034,College Station,Fashion accessories,28.0,3.0,19/10/23,20:16:00,Credit card,4.0,0.48
4940,4941,WALM096,Eagle Pass,Home and lifestyle,63.0,3.0,01/11/23,20:04:00,Credit card,6.0,0.18
4941,4942,WALM036,Allen,Fashion accessories,16.0,1.0,02/12/23,18:58:00,Credit card,8.0,0.48
4942,4943,WALM071,Lufkin,Home and lifestyle,26.0,1.0,16/09/21,18:19:00,Credit card,9.0,0.33
4943,4944,WALM043,Baytown,Fashion accessories,27.0,3.0,26/10/21,19:33:00,Credit card,4.0,0.48
4944,4945,WALM001,Houston,Home and lifestyle,83.0,2.0,12/10/22,19:59:00,Credit card,6.0,0.36
4945,4946,WALM034,College Station,Fashion accessories,70.0,3.0,24/09/22,15:25:00,Credit card,5.0,0.48
4946,4947,WALM002,Dallas,Home and lifestyle,71.0,3.0,29/10/23,16:26:00,Credit card,5.0,0.36
4947,4948,WALM034,College Station,Fashion accessories,55.0,2.0,05/08/21,20:21:00,Credit card,9.0,0.48
4948,4949,WALM026,Denton,Home and lifestyle,20.0,1.0,21/08/20,15:46:00,Credit card,7.0,0.48
4949,4950,WALM081,Friendswood,Fashion accessories,48.0,1.0,12/12/22,20:05:00,Credit card,7.0,0.33
4950,4951,WALM005,Fort Worth,Home and lifestyle,41.0,2.0,01/12/21,16:39:00,Credit card,6.0,0.48
4951,4952,WALM078,Del Rio,Fashion accessories,81.0,3.0,01/10/22,20:41:00,Credit card,4.0,0.33
4952,4953,WALM045,Missouri City,Home and lifestyle,62.0,1.0,07/11/21,18:24:00,Credit card,4.0,0.48
4953,4954,WALM069,Rockwall,Fashion accessories,23.0,3.0,31/12/23,15:54:00,Credit card,8.0,0.33
4954,4955,WALM095,Big Spring,Home and lifestyle,66.0,3.0,31/08/20,19:03:00,Credit card,8.0,0.33
4955,4956,WALM088,Cleburne,Fashion accessories,63.0,2.0,15/10/21,18:48:00,Credit card,5.0,0.33
4956,4957,WALM036,Allen,Home and lifestyle,27.0,2.0,18/12/22,15:34:00,Credit card,9.0,0.48
4957,4958,WALM057,Euless,Fashion accessories,36.0,2.0,20/11/20,20:25:00,Credit card,7.0,0.33
4958,4959,WALM090,Brownwood,Home and lifestyle,53.0,1.0,25/12/23,18:12:00,Credit card,6.0,0.33
4959,4960,WALM015,Grand Prairie,Fashion accessories,65.0,1.0,19/12/23,19:40:00,Credit card,5.0,0.48
4960,4961,WALM071,Lufkin,Home and lifestyle,38.0,2.0,14/08/23,16:23:00,Credit card,4.0,0.33
4961,4962,WALM016,Brownsville,Fashion accessories,75.0,1.0,15/09/21,18:30:00,Credit card,7.0,0.48
4962,4963,WALM051,New Braunfels,Home and lifestyle,57.0,2.0,06/10/23,18:49:00,Credit card,8.0,0.48
4963,4964,WALM040,Edinburg,Fashion accessories,20.0,1.0,12/09/20,20:19:00,Credit card,8.0,0.48
4964,4965,WALM091,Little Elm,Home and lifestyle,62.0,3.0,13/09/21,19:20:00,Credit card,4.0,0.33
4965,4966,WALM093,Angleton,Fashion accessories,26.0,1.0,03/09/20,17:20:00,Credit card,5.0,0.33
4966,4967,WALM044,Pharr,Home and lifestyle,67.0,1.0,06/08/23,19:29:00,Credit card,8.0,0.48
4967,4968,WALM064,Bedford,Fashion accessories,81.0,2.0,30/09/20,16:47:00,Credit card,9.0,0.33
4968,4969,WALM024,Carrollton,Home and lifestyle,36.0,3.0,07/10/23,15:29:00,Credit card,6.0,0.48
4969,4970,WALM070,Hurst,Fashion accessories,70.0,3.0,07/08/20,20:11:00,Credit card,7.0,0.33
4970,4971,WALM057,Euless,Home and lifestyle,42.0,2.0,07/11/20,17:47:00,Credit card,9.0,0.33
4971,4972,WALM068,Burleson,Fashion accessories,46.0,1.0,26/11/21,18:05:00,Credit card,8.0,0.33
4972,4973,WALM061,Cedar Park,Home and lifestyle,76.0,2.0,21/12/20,18:56:00,Credit card,7.0,0.33
4973,4974,WALM078,Del Rio,Fashion accessories,35.0,3.0,29/10/20,15:23:00,Credit card,4.0,0.33
4974,4975,WALM049,North Richland Hills,Home and lifestyle,83.0,2.0,02/09/23,16:42:00,Credit card,4.0,0.48
4975,4976,WALM020,Killeen,Fashion accessories,55.0,2.0,01/10/21,15:48:00,Credit card,4.0,0.48
4976,4977,WALM090,Brownwood,Home and lifestyle,41.0,3.0,01/12/21,15:57:00,Credit card,7.0,0.33
4977,4978,WALM078,Del Rio,Fashion accessories,72.0,1.0,20/08/22,18:46:00,Credit card,9.0,0.33
4978,4979,WALM028,Odessa,Home and lifestyle,65.0,2.0,13/08/21,20:12:00,Credit card,5.0,0.48
4979,4980,WALM058,Port Arthur,Fashion accessories,35.0,1.0,20/09/20,18:10:00,Credit card,5.0,0.33
4980,4981,WALM017,McKinney,Home and lifestyle,58.0,3.0,06/11/21,15:05:00,Credit card,8.0,0.48
4981,4982,WALM001,Houston,Fashion accessories,67.0,1.0,24/12/23,20:40:00,Credit card,8.0,0.36
4982,4983,WALM037,League City,Home and lifestyle,56.0,1.0,28/09/23,16:59:00,Credit card,9.0,0.48
4983,4984,WALM017,McKinney,Fashion accessories,67.0,3.0,30/11/23,20:21:00,Credit card,4.0,0.48
4984,4985,WALM024,Carrollton,Home and lifestyle,79.0,1.0,22/09/21,17:21:00,Credit card,6.0,0.48
4985,4986,WALM083,Farmers Branch,Fashion accessories,43.0,3.0,05/10/20,19:05:00,Credit card,8.0,0.33
4986,4987,WALM052,Mansfield,Home and lifestyle,61.0,1.0,31/10/23,15:17:00,Credit card,8.0,0.57
4987,4988,WALM059,Pflugerville,Fashion accessories,57.0,3.0,25/09/22,18:15:00,Credit card,9.0,0.33
4988,4989,WALM098,Mineral Wells,Home and lifestyle,82.0,2.0,27/12/23,18:35:00,Credit card,9.0,0.18
4989,4990,WALM060,DeSoto,Fashion accessories,62.0,1.0,20/11/23,15:59:00,Credit card,5.0,0.33
4990,4991,WALM015,Grand Prairie,Home and lifestyle,63.0,2.0,29/11/23,16:49:00,Credit card,9.0,0.48
4991,4992,WALM059,Pflugerville,Fashion accessories,64.0,3.0,01/10/21,16:05:00,Credit card,8.0,0.33
4992,4993,WALM017,McKinney,Home and lifestyle,43.0,1.0,20/08/20,17:51:00,Credit card,6.0,0.48
4993,4994,WALM043,Baytown,Fashion accessories,70.0,3.0,01/12/20,17:11:00,Credit card,6.0,0.48
4994,4995,WALM009,Plano,Home and lifestyle,39.0,3.0,21/11/23,19:11:00,Credit card,6.0,0.48
4995,4996,WALM001,Houston,Fashion accessories,70.0,3.0,01/10/21,17:57:00,Credit card,8.0,0.36
4996,4997,WALM060,DeSoto,Home and lifestyle,19.0,3.0,15/09/21,17:59:00,Credit card,8.0,0.33
4997,4998,WALM083,Farmers Branch,Fashion accessories,67.0,2.0,17/09/20,20:35:00,Credit card,5.0,0.33
4998,4999,WALM023,Midland,Home and lifestyle,65.0,2.0,08/12/23,20:48:00,Credit card,6.0,0.48
4999,5000,WALM052,Mansfield,Fashion accessories,50.0,2.0,21/10/22,16:17:00,Credit card,7.0,0.57
5000,5001,WALM068,Burleson,Home and lifestyle,29.0,3.0,02/12/23,19:45:00,Credit card,5.0,0.33
5001,5002,WALM085,Kerrville,Fashion accessories,38.0,3.0,20/08/22,19:29:00,Credit card,5.0,0.33
5002,5003,WALM051,New Braunfels,Home and lifestyle,84.0,1.0,13/11/22,18:29:00,Credit card,9.0,0.48
5003,5004,WALM063,Georgetown,Fashion accessories,33.0,1.0,17/12/23,17:14:00,Credit card,4.0,0.33
5004,5005,WALM072,Lancaster,Home and lifestyle,61.0,3.0,25/08/20,16:37:00,Credit card,4.0,0.33
5005,5006,WALM031,Lewisville,Fashion accessories,53.0,1.0,20/08/23,17:39:00,Credit card,5.0,0.48
5006,5007,WALM012,Garland,Home and lifestyle,47.0,3.0,15/08/21,18:41:00,Credit card,8.0,0.48
5007,5008,WALM069,Rockwall,Fashion accessories,83.0,1.0,15/12/23,17:08:00,Credit card,9.0,0.33
5008,5009,WALM048,Harlingen,Home and lifestyle,61.0,3.0,02/08/22,19:48:00,Credit card,4.0,0.48
5009,5010,WALM063,Georgetown,Fashion accessories,26.0,1.0,17/12/21,19:05:00,Credit card,8.0,0.33
5010,5011,WALM008,Corpus Christi,Home and lifestyle,73.0,3.0,29/09/23,19:08:00,Credit card,8.0,0.48
5011,5012,WALM052,Mansfield,Fashion accessories,16.0,2.0,06/11/22,19:16:00,Credit card,4.0,0.57
5012,5013,WALM072,Lancaster,Home and lifestyle,75.0,1.0,28/11/20,20:57:00,Credit card,9.0,0.33
5013,5014,WALM041,Mission,Fashion accessories,34.0,3.0,26/10/23,19:44:00,Cash,6.0,0.48
5014,5015,WALM018,Frisco,Home and lifestyle,20.0,1.0,22/09/21,15:40:00,Credit card,6.0,0.48
5015,5016,WALM023,Midland,Fashion accessories,24.0,3.0,21/08/22,17:40:00,Credit card,8.0,0.48
5016,5017,WALM007,Arlington,Home and lifestyle,63.0,2.0,04/08/23,20:57:00,Credit card,5.0,0.48
5017,5018,WALM052,Mansfield,Fashion accessories,29.0,1.0,15/08/22,19:50:00,Credit card,9.0,0.57
5018,5019,WALM067,Haltom City,Home and lifestyle,79.0,1.0,22/11/21,19:16:00,Credit card,8.0,0.33
5019,5020,WALM041,Mission,Fashion accessories,21.0,2.0,24/09/21,19:56:00,Cash,9.0,0.48
5020,5021,WALM096,Eagle Pass,Home and lifestyle,73.0,1.0,14/11/20,18:11:00,Credit card,8.0,0.18
5021,5022,WALM031,Lewisville,Fashion accessories,30.0,2.0,28/09/22,20:49:00,Credit card,7.0,0.48
5022,5023,WALM080,Nacogdoches,Home and lifestyle,82.0,1.0,20/10/22,15:59:00,Credit card,9.0,0.33
5023,5024,WALM041,Mission,Fashion accessories,48.0,1.0,17/10/22,16:07:00,Cash,9.0,0.48
5024,5025,WALM051,New Braunfels,Home and lifestyle,81.0,3.0,04/10/21,19:41:00,Credit card,5.0,0.48
5025,5026,WALM095,Big Spring,Fashion accessories,69.0,2.0,04/10/20,19:49:00,Credit card,5.0,0.33
5026,5027,WALM009,Plano,Home and lifestyle,16.0,3.0,02/08/20,18:43:00,Credit card,7.0,0.48
5027,5028,WALM019,Pasadena,Fashion accessories,67.0,3.0,07/09/22,20:57:00,Credit card,6.0,0.48
5028,5029,WALM040,Edinburg,Home and lifestyle,45.0,1.0,08/08/22,20:29:00,Credit card,4.0,0.48
5029,5030,WALM096,Eagle Pass,Fashion accessories,32.0,3.0,18/09/22,16:39:00,Credit card,4.0,0.18
5030,5031,WALM040,Edinburg,Home and lifestyle,73.0,1.0,28/08/22,18:02:00,Credit card,4.0,0.48
